schema_version,campaign_id,stage_mode,attempt_id,next_global_seq,abs_b_deg,abs_c_deg,acquisition_try,pass_id,contact_id,prior_ready_raw_count,prior_ready_mux_count,prior_ready_gated_count,current_pre_raw_count,current_pre_mux_count,current_pre_gated_count,gap_raw_delta,gap_mux_delta,gap_gated_delta,prior_contact_extra_delta,combined_extra_delta,burst_flag,consistency_fault,initial_baseline
1.0,2026082701.000000,38.000000,4.000000,8.000000,0.000000,315.000000,1.000000,1.000000,2.000000,1016.000000,1016.000000,490.000000,1016.000000,1016.000000,490.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,8.000000,0.000000,315.000000,1.000000,1.000000,3.000000,1017.000000,1017.000000,491.000000,1017.000000,1017.000000,491.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,8.000000,0.000000,315.000000,1.000000,1.000000,4.000000,1018.000000,1018.000000,492.000000,1018.000000,1018.000000,492.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,8.000000,0.000000,315.000000,1.000000,2.000000,1.000000,1019.000000,1019.000000,493.000000,1019.000000,1019.000000,493.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,8.000000,0.000000,315.000000,1.000000,2.000000,2.000000,1020.000000,1020.000000,494.000000,1021.000000,1021.000000,494.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,8.000000,0.000000,315.000000,1.000000,2.000000,3.000000,1022.000000,1022.000000,495.000000,1022.000000,1022.000000,495.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,8.000000,0.000000,315.000000,1.000000,2.000000,4.000000,1023.000000,1023.000000,496.000000,1023.000000,1023.000000,496.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,9.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1024.000000,1024.000000,497.000000,1024.000000,1024.000000,497.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,9.000000,0.000000,0.000000,1.000000,1.000000,2.000000,1025.000000,1025.000000,498.000000,1025.000000,1025.000000,498.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,9.000000,0.000000,0.000000,1.000000,1.000000,3.000000,1026.000000,1026.000000,499.000000,1026.000000,1026.000000,499.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,9.000000,0.000000,0.000000,1.000000,1.000000,4.000000,1027.000000,1027.000000,500.000000,1027.000000,1027.000000,500.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,9.000000,0.000000,0.000000,1.000000,2.000000,1.000000,1028.000000,1028.000000,501.000000,1028.000000,1028.000000,501.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,9.000000,0.000000,0.000000,1.000000,2.000000,2.000000,1029.000000,1029.000000,502.000000,1031.000000,1031.000000,502.000000,2.000000,2.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,9.000000,0.000000,0.000000,1.000000,2.000000,3.000000,1032.000000,1032.000000,503.000000,1032.000000,1032.000000,503.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,9.000000,0.000000,0.000000,1.000000,2.000000,4.000000,1033.000000,1033.000000,504.000000,1033.000000,1033.000000,504.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
