schema_version,campaign_id,stage_mode,attempt_id,sample_seq,block_id,anchor_seq,is_closure,contact_count,u_method_code,abs_b_deg,abs_c_deg,live_tool_number,expected_tool_length_mm,probe_calibration_offset_mm,probe_diameter_mm,effective_contact_radius_mm,center_abs_x_mm,center_abs_y_mm,center_abs_z_mm,u_center_correction_mm,v_center_correction_mm,center_correction_norm_mm,v_corrected_diameter_mm,pass_center_delta_mm,w_contact_radial_residual_mm,u_contact_radial_residual_mm,v_minus_contact_radial_residual_mm,v_plus_contact_radial_residual_mm,w_travel_mm,u_travel_mm,v_minus_travel_mm,v_plus_travel_mm
1.0,2026082404.000000,26.000000,1.000000,1.000000,100.000000,1.000000,0.000000,4.0,1.000000,-0.000010,-0.000023,4.000000,229.407000,0.154742,6.000000,17.845258,1025.003618,844.042333,-302.480615,-0.012334,-0.001667,0.012446,30.124667,0.024843,0.000004,0.000000,0.062338,0.062338,4.978500,3.987666,3.936000,3.939333
1.0,2026082404.000000,26.000000,1.000000,2.000000,100.000000,2.000000,0.000000,4.0,1.000000,0.000000,45.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.063637,844.029874,-302.482615,0.004252,0.012083,0.012810,30.150788,0.012961,0.000005,0.000004,0.075395,0.075395,5.001834,4.004252,3.936689,3.912522
1.0,2026082404.000000,26.000000,1.000000,3.000000,100.000000,3.000000,0.000000,4.0,1.000000,0.000000,90.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.104043,844.020139,-302.477949,0.000744,0.009173,0.009203,30.163004,0.009524,0.000002,0.000002,0.081502,0.081502,4.997667,4.000744,3.927671,3.909325
1.0,2026082404.000000,26.000000,1.000000,4.000000,100.000000,4.000000,0.000000,4.0,1.000000,0.000000,135.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.140074,844.044803,-302.475782,0.002585,-0.007084,0.007541,30.135789,0.007592,0.000002,0.000001,0.067895,0.067895,4.999333,4.002585,3.925022,3.939189
1.0,2026082404.000000,26.000000,1.000000,5.000000,100.000000,5.000000,0.000000,4.0,1.000000,0.000000,180.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.199617,844.080632,-302.471116,-0.001437,-0.013759,0.013834,30.118837,0.014051,0.000005,0.000005,0.059419,0.059419,4.997667,3.998563,3.926822,3.954341
1.0,2026082404.000000,26.000000,1.000000,6.000000,100.000000,6.000000,0.000000,4.0,1.000000,0.000000,225.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.139008,844.125501,-302.469783,0.002585,0.004584,0.005262,30.227455,0.005387,0.000000,0.000000,0.113728,0.113728,5.001000,4.002585,3.890856,3.881689
1.0,2026082404.000000,26.000000,1.000000,7.000000,100.000000,7.000000,0.000000,4.0,1.000000,0.000000,270.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.086946,844.102135,-302.470117,0.003722,0.005028,0.006256,30.321326,0.006028,0.000001,0.000000,0.160664,0.160663,5.001001,4.003722,3.844365,3.834309
1.0,2026082404.000000,26.000000,1.000000,8.000000,100.000000,8.000000,0.000000,4.0,1.000000,0.000000,315.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.034122,844.114888,-302.473784,0.007585,0.002500,0.007987,30.239955,0.008048,0.000002,0.000000,0.119979,0.119979,5.000167,4.007585,3.882523,3.877522
1.0,2026082404.000000,26.000000,1.000000,9.000000,100.000000,9.000000,1.000000,4.0,1.000000,0.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.007366,844.055720,-302.477451,0.007056,0.004583,0.008414,30.147167,0.008782,0.000002,0.000000,0.073585,0.073585,4.997667,4.007056,3.931000,3.921833
1.0,2026082404.000000,26.000000,1.000000,10.000000,5.000000,1.000000,0.000000,4.0,1.000000,5.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.059073,844.047448,-302.454720,-0.003351,0.001264,0.003582,30.155502,0.004608,0.000000,0.000000,0.077752,0.077751,4.999341,3.996649,3.923514,3.920985
1.0,2026082404.000000,26.000000,1.000000,11.000000,5.000000,2.000000,0.000000,4.0,1.000000,5.000000,45.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.082948,844.009964,-302.469295,0.001502,0.001264,0.001963,30.210785,0.003258,0.000000,0.000000,0.105393,0.105392,4.999346,4.001502,3.895872,3.893343
1.0,2026082404.000000,26.000000,1.000000,12.000000,5.000000,3.000000,0.000000,4.0,1.000000,5.000000,90.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.115589,844.027557,-302.469530,-0.005850,0.000848,0.005911,30.159668,0.004873,0.000000,0.000000,0.079835,0.079835,5.001846,3.994150,3.921014,3.919318
1.0,2026082404.000000,26.000000,1.000000,13.000000,5.000000,4.000000,0.000000,4.0,1.000000,5.000000,180.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.157420,844.085940,-302.470383,0.000093,-0.009260,0.009261,30.140752,0.009611,0.000002,0.000002,0.070376,0.070376,5.000165,4.000093,3.920364,3.938884
1.0,2026082404.000000,26.000000,1.000000,14.000000,5.000000,5.000000,0.000000,4.0,1.000000,5.000000,225.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.117806,844.114595,-302.468069,-0.009381,0.016682,0.019139,30.179955,0.018506,0.000010,0.000008,0.089979,0.089979,4.999345,3.990619,3.926705,3.893340
1.0,2026082404.000000,26.000000,1.000000,15.000000,5.000000,6.000000,0.000000,4.0,1.000000,5.000000,270.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.124221,844.101562,-302.462011,-0.000455,0.003420,0.003450,30.319667,0.005476,0.000000,0.000000,0.159834,0.159834,4.996915,3.999545,3.843587,3.836746
1.0,2026082404.000000,26.000000,1.000000,16.000000,5.000000,7.000000,1.000000,4.0,1.000000,5.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.060652,844.052450,-302.455971,-0.008351,0.001264,0.008446,30.140500,0.007046,0.000002,0.000000,0.070253,0.070253,5.000179,3.991649,3.931014,3.928486
1.0,2026082404.000000,26.000000,1.000000,17.000000,-5.000000,1.000000,0.000000,4.0,2.000000,-5.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.184356,844.048227,-302.480636,-0.003030,0.000403,0.003057,30.107167,0.003694,0.000000,0.000000,0.053583,0.053583,4.996843,4.003030,3.946820,3.946013
1.0,2026082404.000000,26.000000,1.000000,18.000000,-5.000000,2.000000,0.000000,4.0,2.000000,-5.000000,45.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.214928,844.126597,-302.475919,-0.002992,0.002486,0.003890,30.106619,0.003422,0.000000,0.000000,0.053309,0.053310,4.998510,4.002992,3.949177,3.944205
1.0,2026082404.000000,26.000000,1.000000,19.000000,-5.000000,3.000000,0.000000,4.0,2.000000,-5.000000,90.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.144671,844.163748,-302.472196,-0.003866,0.002591,0.004654,30.132789,0.003783,0.000000,0.000000,0.066395,0.066395,4.999329,4.003866,3.936196,3.931015
1.0,2026082404.000000,26.000000,1.000000,20.000000,-5.000000,4.000000,0.000000,4.0,2.000000,-5.000000,180.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.029931,844.061302,-302.452469,-0.004966,-0.006681,0.008325,30.121752,0.007447,0.000002,0.000001,0.060877,0.060877,5.000190,4.004966,3.932443,3.945805
1.0,2026082404.000000,26.000000,1.000000,21.000000,-5.000000,5.000000,0.000000,4.0,2.000000,-5.000000,225.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.097578,843.989379,-302.461756,-0.010492,0.002901,0.010886,30.149121,0.009949,0.000003,0.000000,0.074565,0.074565,5.001843,4.010492,3.928341,3.922538
1.0,2026082404.000000,26.000000,1.000000,22.000000,-5.000000,6.000000,0.000000,4.0,2.000000,-5.000000,270.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.108763,843.959474,-302.466047,0.003119,0.010511,0.010964,30.275726,0.010186,0.000003,0.000003,0.137864,0.137863,4.998440,3.996881,3.872648,3.851626
1.0,2026082404.000000,26.000000,1.000000,23.000000,-5.000000,7.000000,1.000000,4.0,2.000000,-5.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.172745,844.051917,-302.479207,-0.000690,-0.000430,0.000813,30.098833,0.004042,0.000000,0.000000,0.049417,0.049417,4.996010,4.000690,3.950153,3.951013
1.0,2026082404.000000,26.000000,1.000000,24.000000,10.000000,1.000000,0.000000,4.0,1.000000,10.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.143600,844.041818,-302.463481,-0.001806,0.000231,0.001821,30.100071,0.001818,0.000000,0.000000,0.050036,0.050036,5.001037,3.998194,3.950195,3.949733
1.0,2026082404.000000,26.000000,1.000000,25.000000,10.000000,2.000000,0.000000,4.0,1.000000,10.000000,45.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.175791,844.005231,-302.446419,0.002878,0.000445,0.002912,30.169121,0.003409,0.000000,0.000000,0.084561,0.084561,5.001037,4.002878,3.915884,3.914994
1.0,2026082404.000000,26.000000,1.000000,26.000000,10.000000,3.000000,0.000000,4.0,1.000000,10.000000,90.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.120675,844.027035,-302.454880,0.009027,-0.000792,0.009061,30.138834,0.010390,0.000002,0.000000,0.069419,0.069419,4.996010,4.009027,3.929792,3.931375
