schema_version,campaign_id,stage_mode,attempt_id,global_seq,abs_b_deg,abs_c_deg,acquisition_try,pass_id,contact_id,pre_raw_count,pre_mux_count,pre_gated_count,post_raw_count,post_mux_count,post_gated_count,ready_raw_count,ready_mux_count,ready_gated_count,probe_result,travel_mm,raw_delta,mux_delta,gated_delta,repeat_raw_delta,repeat_mux_delta,repeat_gated_delta,extra_raw_minus_gated_delta,burst_flag,consistency_fault,release_fault,terminal_failure
1.0,2026082701.000000,35.000000,1.000000,2.000000,0.000000,45.000000,1.000000,2.000000,4.000000,581.000000,581.000000,103.000000,582.000000,582.000000,104.000000,582.000000,582.000000,104.000000,1.000000,3.940852,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,3.000000,0.000000,90.000000,1.000000,1.000000,1.000000,582.000000,582.000000,104.000000,583.000000,583.000000,105.000000,583.000000,583.000000,105.000000,1.000000,4.993500,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,3.000000,0.000000,90.000000,1.000000,1.000000,2.000000,583.000000,583.000000,105.000000,584.000000,584.000000,106.000000,584.000000,584.000000,106.000000,1.000000,3.961417,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,3.000000,0.000000,90.000000,1.000000,1.000000,3.000000,584.000000,584.000000,106.000000,585.000000,585.000000,107.000000,585.000000,585.000000,107.000000,1.000000,3.901012,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,3.000000,0.000000,90.000000,1.000000,1.000000,4.000000,585.000000,585.000000,107.000000,586.000000,586.000000,108.000000,586.000000,586.000000,108.000000,1.000000,4.045174,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,3.000000,0.000000,90.000000,1.000000,2.000000,1.000000,586.000000,586.000000,108.000000,587.000000,587.000000,109.000000,587.000000,587.000000,109.000000,1.000000,4.998500,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,3.000000,0.000000,90.000000,1.000000,2.000000,2.000000,587.000000,587.000000,109.000000,588.000000,588.000000,110.000000,588.000000,588.000000,110.000000,1.000000,4.013243,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,3.000000,0.000000,90.000000,1.000000,2.000000,3.000000,588.000000,588.000000,110.000000,589.000000,589.000000,111.000000,589.000000,589.000000,111.000000,1.000000,3.972674,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,3.000000,0.000000,90.000000,1.000000,2.000000,4.000000,589.000000,589.000000,111.000000,590.000000,590.000000,112.000000,590.000000,590.000000,112.000000,1.000000,3.945174,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,4.000000,0.000000,135.000000,1.000000,1.000000,1.000000,590.000000,590.000000,112.000000,591.000000,591.000000,113.000000,591.000000,591.000000,113.000000,1.000000,4.994334,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,4.000000,0.000000,135.000000,1.000000,1.000000,2.000000,591.000000,591.000000,113.000000,592.000000,592.000000,114.000000,592.000000,592.000000,114.000000,1.000000,4.018579,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,4.000000,0.000000,135.000000,1.000000,1.000000,3.000000,592.000000,592.000000,114.000000,593.000000,593.000000,115.000000,593.000000,593.000000,115.000000,1.000000,3.910860,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,4.000000,0.000000,135.000000,1.000000,1.000000,4.000000,593.000000,593.000000,115.000000,594.000000,594.000000,116.000000,594.000000,594.000000,116.000000,1.000000,3.980011,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,4.000000,0.000000,135.000000,1.000000,2.000000,1.000000,594.000000,594.000000,116.000000,595.000000,595.000000,117.000000,595.000000,595.000000,117.000000,1.000000,4.998500,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,4.000000,0.000000,135.000000,1.000000,2.000000,2.000000,595.000000,595.000000,117.000000,596.000000,596.000000,118.000000,596.000000,596.000000,118.000000,1.000000,3.997585,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,4.000000,0.000000,135.000000,1.000000,2.000000,3.000000,596.000000,596.000000,118.000000,597.000000,597.000000,119.000000,597.000000,597.000000,119.000000,1.000000,3.944193,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,4.000000,0.000000,135.000000,1.000000,2.000000,4.000000,597.000000,597.000000,119.000000,598.000000,598.000000,120.000000,598.000000,598.000000,120.000000,1.000000,3.964178,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,5.000000,0.000000,180.000000,1.000000,1.000000,1.000000,598.000000,598.000000,120.000000,599.000000,599.000000,121.000000,599.000000,599.000000,121.000000,1.000000,4.996834,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,5.000000,0.000000,180.000000,1.000000,1.000000,2.000000,599.000000,599.000000,121.000000,600.000000,600.000000,122.000000,600.000000,600.000000,122.000000,1.000000,4.054043,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,5.000000,0.000000,180.000000,1.000000,1.000000,3.000000,600.000000,600.000000,122.000000,601.000000,601.000000,123.000000,601.000000,601.000000,123.000000,1.000000,3.897674,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
