schema_version,campaign_id,stage_mode,attempt_id,sample_seq,block_id,anchor_seq,is_closure,contact_count,u_method_code,abs_b_deg,abs_c_deg,live_tool_number,expected_tool_length_mm,probe_calibration_offset_mm,probe_diameter_mm,effective_contact_radius_mm,center_abs_x_mm,center_abs_y_mm,center_abs_z_mm,u_center_correction_mm,v_center_correction_mm,center_correction_norm_mm,v_corrected_diameter_mm,pass_center_delta_mm,w_contact_radial_residual_mm,u_contact_radial_residual_mm,v_minus_contact_radial_residual_mm,v_plus_contact_radial_residual_mm,w_travel_mm,u_travel_mm,v_minus_travel_mm,v_plus_travel_mm
1.0,2026082404.000000,28.000000,4.000000,68.000000,-45.000000,2.000000,0.000000,4.0,2.000000,-45.000000,90.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.180739,844.107002,-302.476486,-0.004011,-0.001303,0.004217,30.160499,0.004141,0.000000,0.000000,0.080250,0.080250,4.998462,4.004011,3.918447,3.921054
1.0,2026082404.000000,28.000000,4.000000,69.000000,-45.000000,3.000000,0.000000,4.0,2.000000,-45.000000,180.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.309157,844.070506,-302.445527,-0.000185,-0.005117,0.005120,30.146455,0.003939,0.000000,0.000000,0.073227,0.073227,5.001795,4.000185,3.921656,3.931889
1.0,2026082404.000000,28.000000,4.000000,70.000000,-45.000000,4.000000,0.000000,4.0,2.000000,-45.000000,270.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.229736,844.052143,-302.437469,-0.008713,-0.018860,0.020775,30.280486,0.013371,0.000012,0.000040,0.140244,0.140245,4.991639,4.008713,3.840897,3.878617
1.0,2026082404.000000,28.000000,4.000000,71.000000,-45.000000,5.000000,1.000000,4.0,2.000000,-45.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.122667,844.124237,-302.503333,0.002543,-0.013867,0.014098,30.107167,0.014250,0.000006,0.000005,0.053584,0.053584,5.000849,3.997457,3.932550,3.960283
1.0,2026082404.000000,28.000000,4.000000,72.000000,500.000000,1.000000,0.000000,4.0,1.000000,0.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.100960,844.142567,-302.501166,0.001063,0.000834,0.001350,30.148000,0.003770,0.000000,0.000000,0.074000,0.074000,5.003500,4.001063,3.926833,3.925166
1.0,2026082404.000000,28.000000,4.000000,73.000000,60.000000,1.000000,0.000000,4.0,1.000000,60.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.157405,844.074541,-302.448947,-0.001933,0.008893,0.009101,30.143834,0.007967,0.000002,0.000002,0.071918,0.071917,4.997019,3.998067,3.936976,3.919190
1.0,2026082404.000000,28.000000,4.000000,74.000000,60.000000,2.000000,0.000000,4.0,1.000000,60.000000,90.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.139143,844.110217,-302.478552,0.002313,-0.001065,0.002546,30.171334,0.013310,0.000000,0.000000,0.085667,0.085667,5.012852,4.002313,3.913268,3.915398
1.0,2026082404.000000,28.000000,4.000000,75.000000,60.000000,3.000000,0.000000,4.0,1.000000,60.000000,180.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.065856,844.084222,-302.467149,-0.000830,0.001054,0.001342,30.146333,0.005713,0.000000,0.000002,0.073167,0.073167,4.999930,3.999170,3.927887,3.925779
1.0,2026082404.000000,28.000000,4.000000,76.000000,60.000000,4.000000,0.000000,4.0,1.000000,60.000000,270.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.167116,844.028429,-302.489585,-0.001814,-0.018669,0.018757,30.298375,0.004443,0.000010,0.000001,0.149188,0.149188,5.001030,3.998186,3.832143,3.869481
1.0,2026082404.000000,28.000000,4.000000,77.000000,60.000000,5.000000,1.000000,4.0,1.000000,60.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.160104,844.062753,-302.452742,0.000567,-0.011106,0.011121,30.125500,0.011327,0.000003,0.000004,0.062750,0.062750,4.997156,4.000567,3.926144,3.948356
1.0,2026082404.000000,28.000000,4.000000,78.000000,-60.000000,1.000000,0.000000,4.0,2.000000,-60.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.095475,844.123014,-302.443250,-0.009598,0.006524,0.011605,30.119667,0.010810,0.000004,0.000001,0.059836,0.059836,5.000475,4.009598,3.946690,3.933643
1.0,2026082404.000000,28.000000,4.000000,79.000000,-60.000000,2.000000,0.000000,4.0,2.000000,-60.000000,90.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.139877,844.108524,-302.452440,-0.001965,0.009250,0.009457,30.134214,0.008113,0.000003,0.000001,0.067107,0.067107,5.001996,4.001965,3.942143,3.923643
1.0,2026082404.000000,28.000000,4.000000,80.000000,-60.000000,3.000000,0.000000,4.0,2.000000,-60.000000,180.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.107227,844.069028,-302.423623,0.008573,-0.012486,0.015146,30.124216,0.016204,0.000006,0.000002,0.062111,0.062110,4.996308,3.991427,3.925406,3.950378
1.0,2026082404.000000,28.000000,4.000000,81.000000,-60.000000,4.000000,0.000000,4.0,2.000000,-60.000000,270.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.183761,844.007657,-302.423650,-0.012900,-0.005523,0.014033,30.291359,0.019424,0.000006,0.000007,0.145685,0.145684,4.987276,4.012900,3.848797,3.859844
1.0,2026082404.000000,28.000000,4.000000,82.000000,-60.000000,5.000000,1.000000,4.0,2.000000,-60.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.101018,844.122502,-302.448866,-0.001212,-0.003476,0.003682,30.121334,0.009529,0.000000,0.000000,0.060667,0.060667,5.008808,4.001212,3.935857,3.942809
1.0,2026082404.000000,28.000000,4.000000,83.000000,90.000000,1.000000,0.000000,4.0,1.000000,90.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.203163,844.056079,-302.362827,0.001074,0.002249,0.002492,30.140500,0.013425,0.000000,0.000000,0.070250,0.070250,4.986844,4.001074,3.931998,3.927501
1.0,2026082404.000000,28.000000,4.000000,84.000000,90.000000,2.000000,0.000000,4.0,1.000000,90.000000,90.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.186692,844.103065,-302.527622,-0.009760,0.003965,0.010534,30.165500,0.010139,0.000003,0.000001,0.082753,0.082753,4.997519,3.990240,3.921214,3.913285
1.0,2026082404.000000,28.000000,4.000000,85.000000,90.000000,3.000000,0.000000,4.0,1.000000,90.000000,180.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.310538,844.015659,-302.387418,0.001074,0.000271,0.001108,30.148000,0.001930,0.000000,0.000000,0.074000,0.074000,4.998511,4.001074,3.926271,3.925730
1.0,2026082404.000000,28.000000,4.000000,86.000000,90.000000,4.000000,0.000000,4.0,1.000000,90.000000,270.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.251126,844.008473,-302.489712,0.012740,-0.001722,0.012856,30.314127,0.014065,0.000005,0.000018,0.157068,0.157068,4.999819,4.012740,3.841215,3.844658
1.0,2026082404.000000,28.000000,4.000000,87.000000,90.000000,5.000000,1.000000,4.0,1.000000,90.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.204939,844.052884,-302.371174,0.001907,-0.004418,0.004812,30.125500,0.008008,0.000000,0.000000,0.062750,0.062750,4.993511,4.001907,3.932832,3.941668
1.0,2026082404.000000,28.000000,4.000000,88.000000,-90.000000,1.000000,0.000000,4.0,2.000000,-90.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.204417,844.039722,-302.343713,-0.006760,0.002335,0.007152,30.121333,0.008537,0.000001,0.000000,0.060668,0.060668,4.995156,4.006760,3.941668,3.936999
1.0,2026082404.000000,28.000000,4.000000,89.000000,-90.000000,2.000000,0.000000,4.0,2.000000,-90.000000,90.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.283780,844.071541,-302.423752,-0.005093,0.005251,0.007315,30.140500,0.008812,0.000001,0.000000,0.070251,0.070251,5.005156,4.005093,3.935001,3.924499
1.0,2026082404.000000,28.000000,4.000000,90.000000,-90.000000,3.000000,0.000000,4.0,2.000000,-90.000000,180.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.293118,844.138843,-302.299627,-0.001759,0.004809,0.005120,30.137740,0.009488,0.000000,0.000000,0.068870,0.068870,4.990667,4.001759,3.935939,3.926321
1.0,2026082404.000000,28.000000,4.000000,91.000000,-90.000000,4.000000,0.000000,4.0,2.000000,-90.000000,270.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.138362,844.072961,-302.440498,0.009074,-0.031879,0.033146,30.283587,0.013643,0.000031,0.000043,0.141796,0.141796,5.006754,3.990926,3.826327,3.890086
1.0,2026082404.000000,28.000000,4.000000,92.000000,-90.000000,5.000000,1.000000,4.0,2.000000,-90.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.207006,844.049800,-302.338872,0.002407,0.000251,0.002420,30.160500,0.005722,0.000000,0.000000,0.080250,0.080250,5.005156,3.997593,3.920001,3.919499
1.0,2026082404.000000,28.000000,4.000000,93.000000,200.000000,1.000000,0.000000,4.0,1.000000,0.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.090411,844.115214,-302.505039,0.001223,-0.015000,0.015050,30.133000,0.015088,0.000006,0.000006,0.066500,0.066500,4.999333,4.001223,3.918500,3.948500
1.0,2026082404.000000,28.000000,4.000000,94.000000,200.000000,2.000000,0.000000,4.0,1.000000,0.000000,45.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.141296,844.100104,-302.502039,0.000086,0.001667,0.001669,30.149955,0.001801,0.000000,0.000000,0.074977,0.074977,4.999334,4.000086,3.926690,3.923356
1.0,2026082404.000000,28.000000,4.000000,95.000000,200.000000,3.000000,0.000000,4.0,1.000000,0.000000,90.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.193424,844.061803,-302.499873,-0.010604,-0.003337,0.011117,30.149667,0.011077,0.000003,0.000000,0.074837,0.074837,4.999333,3.989396,3.921829,3.928504
1.0,2026082404.000000,28.000000,4.000000,96.000000,200.000000,4.000000,0.000000,4.0,1.000000,0.000000,135.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.244775,844.078218,-302.495206,-0.015748,-0.012085,0.019851,30.125792,0.019858,0.000011,0.000004,0.062903,0.062903,4.998500,3.984252,3.925019,3.949189
