schema_version,campaign_id,stage_mode,attempt_id,global_seq,abs_b_deg,abs_c_deg,acquisition_try,pass_id,contact_id,pre_raw_count,pre_mux_count,pre_gated_count,post_raw_count,post_mux_count,post_gated_count,ready_raw_count,ready_mux_count,ready_gated_count,probe_result,travel_mm,raw_delta,mux_delta,gated_delta,repeat_raw_delta,repeat_mux_delta,repeat_gated_delta,extra_raw_minus_gated_delta,burst_flag,consistency_fault,release_fault,terminal_failure
1.0,2026082701.000000,38.000000,4.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,944.000000,944.000000,433.000000,945.000000,945.000000,434.000000,945.000000,945.000000,434.000000,1.000000,3.886000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,1.000000,0.000000,0.000000,1.000000,1.000000,2.000000,945.000000,945.000000,434.000000,946.000000,946.000000,435.000000,946.000000,946.000000,435.000000,1.000000,2.999396,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,1.000000,0.000000,0.000000,1.000000,1.000000,3.000000,946.000000,946.000000,435.000000,947.000000,947.000000,436.000000,947.000000,947.000000,436.000000,1.000000,3.597667,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,1.000000,0.000000,0.000000,1.000000,1.000000,4.000000,947.000000,947.000000,436.000000,948.000000,948.000000,437.000000,948.000000,948.000000,437.000000,1.000000,4.305166,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,1.000000,0.000000,0.000000,1.000000,2.000000,1.000000,948.000000,948.000000,437.000000,949.000000,949.000000,438.000000,952.000000,952.000000,438.000000,1.000000,4.978500,1.000000,1.000000,1.000000,3.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,1.000000,0.000000,0.000000,1.000000,2.000000,2.000000,955.000000,955.000000,438.000000,956.000000,956.000000,439.000000,957.000000,957.000000,439.000000,1.000000,3.996063,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,1.000000,0.000000,0.000000,1.000000,2.000000,3.000000,957.000000,957.000000,439.000000,958.000000,958.000000,440.000000,958.000000,958.000000,440.000000,1.000000,3.932667,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,1.000000,0.000000,0.000000,1.000000,2.000000,4.000000,958.000000,958.000000,440.000000,959.000000,959.000000,441.000000,960.000000,960.000000,441.000000,1.000000,3.913500,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,2.000000,0.000000,45.000000,1.000000,1.000000,1.000000,960.000000,960.000000,441.000000,961.000000,961.000000,442.000000,961.000000,961.000000,442.000000,1.000000,4.999333,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,2.000000,0.000000,45.000000,1.000000,1.000000,2.000000,961.000000,961.000000,442.000000,962.000000,962.000000,443.000000,962.000000,962.000000,443.000000,1.000000,4.084412,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,2.000000,0.000000,45.000000,1.000000,1.000000,3.000000,962.000000,962.000000,443.000000,963.000000,963.000000,444.000000,963.000000,963.000000,444.000000,1.000000,3.860027,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,2.000000,0.000000,45.000000,1.000000,1.000000,4.000000,963.000000,963.000000,444.000000,964.000000,964.000000,445.000000,964.000000,964.000000,445.000000,1.000000,4.022535,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,38.000000,4.000000,2.000000,0.000000,45.000000,1.000000,2.000000,1.000000,964.000000,964.000000,445.000000,965.000000,965.000000,446.000000,965.000000,965.000000,446.000000,1.000000,4.998500,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
