schema_version,campaign_id,stage_mode,attempt_id,next_global_seq,abs_b_deg,abs_c_deg,acquisition_try,pass_id,contact_id,prior_ready_raw_count,prior_ready_mux_count,prior_ready_gated_count,current_pre_raw_count,current_pre_mux_count,current_pre_gated_count,gap_raw_delta,gap_mux_delta,gap_gated_delta,prior_contact_extra_delta,combined_extra_delta,burst_flag,consistency_fault,initial_baseline
1.0,2026082701.000000,36.000000,2.000000,3.000000,0.000000,90.000000,1.000000,2.000000,2.000000,734.000000,734.000000,246.000000,734.000000,734.000000,246.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,3.000000,0.000000,90.000000,1.000000,2.000000,3.000000,735.000000,735.000000,247.000000,735.000000,735.000000,247.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,3.000000,0.000000,90.000000,1.000000,2.000000,4.000000,736.000000,736.000000,248.000000,736.000000,736.000000,248.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,4.000000,0.000000,135.000000,1.000000,1.000000,1.000000,737.000000,737.000000,249.000000,737.000000,737.000000,249.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,4.000000,0.000000,135.000000,1.000000,1.000000,2.000000,738.000000,738.000000,250.000000,738.000000,738.000000,250.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,4.000000,0.000000,135.000000,1.000000,1.000000,3.000000,739.000000,739.000000,251.000000,739.000000,739.000000,251.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,4.000000,0.000000,135.000000,1.000000,1.000000,4.000000,740.000000,740.000000,252.000000,740.000000,740.000000,252.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,4.000000,0.000000,135.000000,1.000000,2.000000,1.000000,741.000000,741.000000,253.000000,741.000000,741.000000,253.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,4.000000,0.000000,135.000000,1.000000,2.000000,2.000000,742.000000,742.000000,254.000000,742.000000,742.000000,254.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,4.000000,0.000000,135.000000,1.000000,2.000000,3.000000,743.000000,743.000000,255.000000,743.000000,743.000000,255.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,4.000000,0.000000,135.000000,1.000000,2.000000,4.000000,744.000000,744.000000,256.000000,744.000000,744.000000,256.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,5.000000,0.000000,180.000000,1.000000,1.000000,1.000000,745.000000,745.000000,257.000000,745.000000,745.000000,257.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,5.000000,0.000000,180.000000,1.000000,1.000000,2.000000,746.000000,746.000000,258.000000,746.000000,746.000000,258.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,5.000000,0.000000,180.000000,1.000000,1.000000,3.000000,747.000000,747.000000,259.000000,747.000000,747.000000,259.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,5.000000,0.000000,180.000000,1.000000,1.000000,4.000000,748.000000,748.000000,260.000000,748.000000,748.000000,260.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,5.000000,0.000000,180.000000,1.000000,2.000000,1.000000,749.000000,749.000000,261.000000,749.000000,749.000000,261.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,5.000000,0.000000,180.000000,1.000000,2.000000,2.000000,750.000000,750.000000,262.000000,750.000000,750.000000,262.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,5.000000,0.000000,180.000000,1.000000,2.000000,3.000000,751.000000,751.000000,263.000000,751.000000,751.000000,263.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,5.000000,0.000000,180.000000,1.000000,2.000000,4.000000,752.000000,752.000000,264.000000,752.000000,752.000000,264.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,6.000000,0.000000,225.000000,1.000000,1.000000,1.000000,754.000000,754.000000,265.000000,754.000000,754.000000,265.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
