0.017203,0.000320,1.000000,0.000000,3.000000,0.000000,410.138102,553.136467,-470.967236,0.429583,0.792917,35.968834,35.900500,29.968834,29.900500
0.017203,0.000320,2.000000,1.000000,3.000000,0.000000,410.354149,553.534385,-470.943300,0.002500,0.002917,35.996334,35.918833,29.996334,29.918833
