schema_version,campaign_id,stage_mode,attempt_id,sample_seq,abs_b_deg,abs_c_deg,persistent_correction_enabled,tcpc_enabled,twp_active,twp_motion_enabled,twp_valid,b_ssi_invalid,c_ssi_invalid,motion_tooloffset_z_mm,halui_tool_length_offset_z_mm,kins_active_tool_offset_z_mm,joint_b_cmd_deg,joint_b_fb_deg,joint_c_cmd_deg,joint_c_fb_deg,b_ssi_zeroed_deg,c_ssi_zeroed_deg,accepted_endpoint_abs_x_mm,accepted_endpoint_abs_y_mm,accepted_endpoint_abs_z_mm,joint_0_motor_pos_cmd_mm,joint_0_motor_pos_fb_mm,joint_0_motor_following_error_fb_minus_cmd_mm,joint_1_motor_pos_cmd_mm,joint_1_motor_pos_fb_mm,joint_1_motor_following_error_fb_minus_cmd_mm,joint_2_motor_pos_cmd_mm,joint_2_motor_pos_fb_mm,joint_2_motor_following_error_fb_minus_cmd_mm
1.0,2026082404.000000,29.000000,5.000000,1.000000,-0.000010,0.000320,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,-0.000010,-0.000010,0.000320,0.000320,-360.000010,-0.000320,1025.085952,844.102335,-279.662857,0.336152,0.336152,0.000000,-0.657465,-0.657465,0.000000,1.701543,1.701543,0.000000
1.0,2026082404.000000,29.000000,5.000000,2.000000,0.000000,45.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,45.000000,44.999977,-360.000010,-44.999977,1025.132438,844.082567,-279.661519,-18.696551,-18.696551,0.000000,-8.030712,-8.030712,0.000000,1.707867,1.707867,0.000000
1.0,2026082404.000000,29.000000,5.000000,3.000000,0.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,90.000000,89.999977,-360.000010,-89.999977,1025.183898,844.069675,-279.658519,-26.931014,-26.931014,0.000000,-26.692054,-26.692054,0.000000,1.722913,1.722913,0.000000
1.0,2026082404.000000,29.000000,5.000000,4.000000,0.000000,135.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,135.000000,134.999977,-360.000010,-134.999977,1025.214884,844.087366,-279.653852,-19.538680,-19.538680,0.000000,-45.693780,-45.693780,0.000000,1.739631,1.739631,0.000000
1.0,2026082404.000000,29.000000,5.000000,5.000000,0.000000,180.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,180.000000,180.001350,-360.000010,-180.001007,1025.275469,844.113734,-279.655019,-0.781655,-0.781655,0.000000,-53.916479,-53.916479,0.000000,1.743460,1.743460,0.000000
1.0,2026082404.000000,29.000000,5.000000,6.000000,0.000000,225.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,225.000000,224.999977,-360.000010,-225.000320,1025.251045,844.182523,-279.649520,18.273333,18.273333,0.000000,-46.494216,-46.494216,0.000000,1.743974,1.743974,0.000000
1.0,2026082404.000000,29.000000,5.000000,7.000000,0.000000,270.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,270.000000,269.996887,-360.000010,-269.996887,1025.181778,844.154753,-279.649018,26.489989,26.489989,0.000000,-27.873535,-27.873535,0.000000,1.732428,1.732428,0.000000
1.0,2026082404.000000,29.000000,5.000000,8.000000,0.000000,315.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,315.000000,314.999977,-360.000010,-314.999977,1025.109909,844.180318,-279.652685,19.056772,19.056772,0.000000,-8.828552,-8.828552,0.000000,1.716711,1.716711,0.000000
1.0,2026082404.000000,29.000000,5.000000,9.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,0.000000,-0.000023,-360.000010,0.000023,1025.074893,844.117010,-279.662185,0.325315,0.325316,0.000000,-0.642794,-0.642794,0.000000,1.702215,1.702215,0.000000
1.0,2026082404.000000,29.000000,5.000000,72.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,0.000333,0.000000,-0.000023,-360.000010,-0.000320,1025.069644,844.117426,-279.664185,0.320066,0.320067,0.000000,-0.642377,-0.642377,0.000000,1.700214,1.700214,0.000000
