schema_version,campaign_id,stage_mode,attempt_id,sample_seq,abs_b_deg,abs_c_deg,persistent_correction_enabled,tcpc_enabled,twp_active,twp_motion_enabled,twp_valid,b_ssi_invalid,c_ssi_invalid,motion_tooloffset_z_mm,halui_tool_length_offset_z_mm,kins_active_tool_offset_z_mm,joint_b_cmd_deg,joint_b_fb_deg,joint_c_cmd_deg,joint_c_fb_deg,b_ssi_zeroed_deg,c_ssi_zeroed_deg,accepted_endpoint_abs_x_mm,accepted_endpoint_abs_y_mm,accepted_endpoint_abs_z_mm,joint_0_motor_pos_cmd_mm,joint_0_motor_pos_fb_mm,joint_0_motor_following_error_fb_minus_cmd_mm,joint_1_motor_pos_cmd_mm,joint_1_motor_pos_fb_mm,joint_1_motor_following_error_fb_minus_cmd_mm,joint_2_motor_pos_cmd_mm,joint_2_motor_pos_fb_mm,joint_2_motor_following_error_fb_minus_cmd_mm
1.0,2026082701.000000,36.000000,2.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,0.000000,-0.000023,-0.000010,-359.999977,2501.014109,696.539348,-279.717295,1503.484709,1503.484709,0.000000,212.477348,212.477348,0.000000,430.153705,430.153705,0.000000
1.0,2026082701.000000,36.000000,2.000000,2.000000,0.000000,45.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,45.000000,44.999290,-0.000010,-404.999633,2501.096225,696.527432,-279.712629,1484.487412,1484.487412,0.000000,205.105044,205.105044,0.000000,430.161838,430.161838,0.000000
1.0,2026082701.000000,36.000000,2.000000,3.000000,0.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,90.000000,90.000320,-0.000010,-450.000320,2501.173059,696.504961,-279.704629,1476.278320,1476.278320,0.000000,186.417421,186.417421,0.000000,430.178213,430.178213,0.000000
1.0,2026082701.000000,36.000000,2.000000,4.000000,0.000000,135.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,135.000000,134.998604,-0.000010,-494.998604,2501.177660,696.555320,-279.696629,1483.644267,1483.644267,0.000000,167.431654,167.431654,0.000000,430.194592,430.194592,0.000000
1.0,2026082701.000000,36.000000,2.000000,5.000000,0.000000,180.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,0.000333,180.000000,180.000663,-0.000010,-540.000663,2501.148634,696.604624,-279.695296,1502.311681,1502.311681,0.000000,159.224964,159.224964,0.000000,430.199399,430.199399,0.000000
1.0,2026082701.000000,36.000000,2.000000,6.000000,0.000000,225.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,225.000000,224.998947,-0.000010,-584.998947,2501.090779,696.657937,-279.693963,1521.333239,1521.333239,0.000000,166.638665,166.638665,0.000000,430.197266,430.197266,0.000000
1.0,2026082701.000000,36.000000,2.000000,7.000000,0.000000,270.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,270.000000,269.997917,-0.000010,-629.997917,2501.027287,696.652728,-279.702631,1529.555672,1529.555672,0.000000,185.298609,185.298609,0.000000,430.180222,430.180222,0.000000
1.0,2026082701.000000,36.000000,2.000000,8.000000,0.000000,315.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,315.000000,314.999977,-0.000010,-674.999977,2500.980219,696.608838,-279.707964,1522.147258,1522.147258,0.000000,204.290844,204.290844,0.000000,430.166509,430.166509,0.000000
1.0,2026082701.000000,36.000000,2.000000,9.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,0.000000,-0.000023,-0.000010,-359.999977,2501.005620,696.552785,-279.718298,1503.476220,1503.476220,0.000000,212.490785,212.490785,0.000000,430.152702,430.152702,0.000000
1.0,2026082701.000000,36.000000,2.000000,17.000000,-5.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,-5.000000,-5.000163,0.000000,-0.000023,-5.000163,-359.999977,2499.226749,696.547432,-279.808779,1466.048008,1466.048008,0.000000,212.507238,212.507238,0.000000,428.569745,428.569745,0.000000
