schema_version,campaign_id,stage_mode,attempt_id,global_seq,abs_b_deg,abs_c_deg,acquisition_try,pass_id,contact_id,pre_raw_count,pre_mux_count,pre_gated_count,post_raw_count,post_mux_count,post_gated_count,ready_raw_count,ready_mux_count,ready_gated_count,probe_result,travel_mm,raw_delta,mux_delta,gated_delta,repeat_raw_delta,repeat_mux_delta,repeat_gated_delta,extra_raw_minus_gated_delta,burst_flag,consistency_fault,release_fault,terminal_failure
1.0,2026082601.000000,31.000000,5.000000,24.000000,-90.000000,180.000000,1.000000,1.000000,1.000000,2411.000000,2411.000000,192.000000,2412.000000,2412.000000,193.000000,2412.000000,2412.000000,193.000000,1.000000,5.053489,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,5.000000,24.000000,-90.000000,180.000000,1.000000,1.000000,2.000000,2412.000000,2412.000000,193.000000,2413.000000,2413.000000,194.000000,2413.000000,2413.000000,194.000000,1.000000,3.874279,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,5.000000,24.000000,-90.000000,180.000000,1.000000,1.000000,3.000000,2413.000000,2413.000000,194.000000,2414.000000,2414.000000,195.000000,2414.000000,2414.000000,195.000000,1.000000,3.568019,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,5.000000,24.000000,-90.000000,180.000000,1.000000,1.000000,4.000000,2414.000000,2414.000000,195.000000,2415.000000,2415.000000,196.000000,2415.000000,2415.000000,196.000000,1.000000,4.294757,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,5.000000,24.000000,-90.000000,180.000000,1.000000,2.000000,1.000000,2415.000000,2415.000000,196.000000,2416.000000,2416.000000,197.000000,2416.000000,2416.000000,197.000000,1.000000,4.986310,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,5.000000,24.000000,-90.000000,180.000000,1.000000,2.000000,2.000000,2416.000000,2416.000000,197.000000,2417.000000,2417.000000,198.000000,2417.000000,2417.000000,198.000000,1.000000,3.995110,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,5.000000,24.000000,-90.000000,180.000000,1.000000,2.000000,3.000000,2417.000000,2417.000000,198.000000,2418.000000,2418.000000,199.000000,2418.000000,2418.000000,199.000000,1.000000,3.929743,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,5.000000,24.000000,-90.000000,180.000000,1.000000,2.000000,4.000000,2418.000000,2418.000000,199.000000,2419.000000,2419.000000,200.000000,2419.000000,2419.000000,200.000000,1.000000,3.934757,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,5.000000,25.000000,-90.000000,270.000000,1.000000,1.000000,1.000000,2419.000000,2419.000000,200.000000,2420.000000,2420.000000,201.000000,2420.000000,2420.000000,201.000000,1.000000,5.801535,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,5.000000,25.000000,-90.000000,270.000000,1.000000,1.000000,2.000000,2420.000000,2420.000000,201.000000,2421.000000,2421.000000,202.000000,2421.000000,2421.000000,202.000000,1.000000,4.035944,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,5.000000,25.000000,-90.000000,270.000000,1.000000,1.000000,3.000000,2421.000000,2421.000000,202.000000,2422.000000,2422.000000,203.000000,2422.000000,2422.000000,203.000000,1.000000,4.048984,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,5.000000,25.000000,-90.000000,270.000000,1.000000,1.000000,4.000000,2422.000000,2422.000000,203.000000,2423.000000,2423.000000,204.000000,2423.000000,2423.000000,204.000000,1.000000,3.663400,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,5.000000,25.000000,-90.000000,270.000000,1.000000,2.000000,1.000000,2423.000000,2423.000000,204.000000,2424.000000,2424.000000,205.000000,2424.000000,2424.000000,205.000000,1.000000,5.003936,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,5.000000,25.000000,-90.000000,270.000000,1.000000,2.000000,2.000000,2424.000000,2424.000000,205.000000,2425.000000,2425.000000,206.000000,2425.000000,2425.000000,206.000000,1.000000,3.999277,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
