schema_version,campaign_id,stage_mode,attempt_id,sample_seq,abs_b_deg,abs_c_deg,persistent_correction_enabled,tcpc_enabled,twp_active,twp_motion_enabled,twp_valid,b_ssi_invalid,c_ssi_invalid,motion_tooloffset_z_mm,halui_tool_length_offset_z_mm,kins_active_tool_offset_z_mm,joint_b_cmd_deg,joint_b_fb_deg,joint_c_cmd_deg,joint_c_fb_deg,b_ssi_zeroed_deg,c_ssi_zeroed_deg,accepted_endpoint_abs_x_mm,accepted_endpoint_abs_y_mm,accepted_endpoint_abs_z_mm,joint_0_motor_pos_cmd_mm,joint_0_motor_pos_fb_mm,joint_0_motor_following_error_fb_minus_cmd_mm,joint_1_motor_pos_cmd_mm,joint_1_motor_pos_fb_mm,joint_1_motor_following_error_fb_minus_cmd_mm,joint_2_motor_pos_cmd_mm,joint_2_motor_pos_fb_mm,joint_2_motor_following_error_fb_minus_cmd_mm
1.0,2026082701.000000,37.000000,3.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,0.000000,-0.000023,-0.000010,-359.999977,2500.988388,696.568515,-279.727462,1503.458988,1503.458988,0.000000,212.506515,212.506515,0.000000,430.143538,430.143538,0.000000
1.0,2026082701.000000,37.000000,3.000000,2.000000,0.000000,45.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,45.000000,44.999290,-0.000010,-404.999290,2501.069672,696.545860,-279.726129,1484.460859,1484.460859,0.000000,205.123473,205.123473,0.000000,430.148338,430.148338,0.000000
1.0,2026082701.000000,37.000000,3.000000,3.000000,0.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,90.000000,90.000320,-0.000010,-450.000320,2501.142168,696.517705,-279.718962,1476.247430,1476.247430,0.000000,186.430164,186.430164,0.000000,430.163881,430.163881,0.000000
1.0,2026082701.000000,37.000000,3.000000,4.000000,0.000000,135.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,135.000000,135.000320,-0.000010,-495.000663,2501.137826,696.537580,-279.711795,1483.604433,1483.604434,0.000000,167.413914,167.413914,0.000000,430.179426,430.179426,0.000000
1.0,2026082701.000000,37.000000,3.000000,5.000000,0.000000,180.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,180.000000,179.999633,-0.000010,-539.999290,2501.095917,696.588609,-279.709629,1502.258964,1502.258964,0.000000,159.208949,159.208949,0.000000,430.185066,430.185066,0.000000
1.0,2026082701.000000,37.000000,3.000000,6.000000,0.000000,225.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,225.000000,225.001007,-0.000010,-585.001007,2501.063437,696.636634,-279.708296,1521.305897,1521.305897,0.000000,166.617362,166.617362,0.000000,430.182933,430.182933,0.000000
1.0,2026082701.000000,37.000000,3.000000,7.000000,0.000000,270.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,270.000000,269.998604,-0.000010,-629.998604,2501.002024,696.642095,-279.716962,1529.530409,1529.530409,0.000000,185.287975,185.287975,0.000000,430.165890,430.165890,0.000000
1.0,2026082701.000000,37.000000,3.000000,8.000000,0.000000,315.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,315.000000,314.999977,-0.000010,-674.999977,2500.977009,696.612058,-279.720629,1522.144048,1522.144048,0.000000,204.294065,204.294065,0.000000,430.153845,430.153845,0.000000
1.0,2026082701.000000,37.000000,3.000000,9.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,0.000000,-0.000010,0.000000,-0.000023,-0.000010,-359.999977,2500.948475,696.547073,-279.727629,1503.419074,1503.419075,0.000000,212.485073,212.485073,0.000000,430.143371,430.143371,0.000000
1.0,2026082701.000000,37.000000,3.000000,17.000000,-5.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,-5.000000,-5.000163,0.000000,-0.000023,-4.999820,-359.999977,2499.161294,696.538802,-279.820303,1465.982552,1465.982552,0.000000,212.498607,212.498607,0.000000,428.558220,428.558220,0.000000
1.0,2026082701.000000,37.000000,3.000000,20.000000,-5.000000,180.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,-5.000000,-4.999820,180.000000,179.999633,-4.999820,-539.999633,2502.951284,696.605494,-279.795850,1539.761373,1539.761373,0.000000,159.230872,159.230872,0.000000,428.610004,428.610004,0.000000
