schema_version,campaign_id,stage_mode,attempt_id,next_global_seq,abs_b_deg,abs_c_deg,acquisition_try,pass_id,contact_id,prior_ready_raw_count,prior_ready_mux_count,prior_ready_gated_count,current_pre_raw_count,current_pre_mux_count,current_pre_gated_count,gap_raw_delta,gap_mux_delta,gap_gated_delta,prior_contact_extra_delta,combined_extra_delta,burst_flag,consistency_fault,initial_baseline
1.0,2026082601.000000,31.000000,2.000000,16.000000,0.000000,0.000000,1.000000,1.000000,3.000000,632.000000,632.000000,128.000000,632.000000,632.000000,128.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,16.000000,0.000000,0.000000,1.000000,1.000000,4.000000,633.000000,633.000000,129.000000,633.000000,633.000000,129.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,16.000000,0.000000,0.000000,1.000000,2.000000,1.000000,634.000000,634.000000,130.000000,634.000000,634.000000,130.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,16.000000,0.000000,0.000000,1.000000,2.000000,2.000000,635.000000,635.000000,131.000000,635.000000,635.000000,131.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,16.000000,0.000000,0.000000,1.000000,2.000000,3.000000,636.000000,636.000000,132.000000,636.000000,636.000000,132.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,16.000000,0.000000,0.000000,1.000000,2.000000,4.000000,637.000000,637.000000,133.000000,637.000000,637.000000,133.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,17.000000,90.000000,0.000000,1.000000,1.000000,1.000000,639.000000,639.000000,134.000000,639.000000,639.000000,134.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,17.000000,90.000000,0.000000,1.000000,1.000000,2.000000,640.000000,640.000000,135.000000,640.000000,640.000000,135.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,17.000000,90.000000,0.000000,1.000000,1.000000,3.000000,641.000000,641.000000,136.000000,641.000000,641.000000,136.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,17.000000,90.000000,0.000000,1.000000,1.000000,4.000000,642.000000,642.000000,137.000000,642.000000,642.000000,137.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,17.000000,90.000000,0.000000,1.000000,2.000000,1.000000,643.000000,643.000000,138.000000,643.000000,643.000000,138.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,17.000000,90.000000,0.000000,1.000000,2.000000,2.000000,644.000000,644.000000,139.000000,644.000000,644.000000,139.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,17.000000,90.000000,0.000000,1.000000,2.000000,3.000000,645.000000,645.000000,140.000000,645.000000,645.000000,140.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,17.000000,90.000000,0.000000,1.000000,2.000000,4.000000,646.000000,646.000000,141.000000,646.000000,646.000000,141.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,18.000000,90.000000,90.000000,1.000000,1.000000,1.000000,647.000000,647.000000,142.000000,647.000000,647.000000,142.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,18.000000,90.000000,90.000000,1.000000,1.000000,2.000000,648.000000,648.000000,143.000000,648.000000,648.000000,143.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,18.000000,90.000000,90.000000,1.000000,1.000000,3.000000,649.000000,649.000000,144.000000,649.000000,649.000000,144.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,18.000000,90.000000,90.000000,1.000000,1.000000,4.000000,650.000000,650.000000,145.000000,650.000000,650.000000,145.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,18.000000,90.000000,90.000000,1.000000,2.000000,1.000000,651.000000,651.000000,146.000000,651.000000,651.000000,146.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,18.000000,90.000000,90.000000,1.000000,2.000000,2.000000,652.000000,652.000000,147.000000,652.000000,652.000000,147.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,18.000000,90.000000,90.000000,1.000000,2.000000,3.000000,653.000000,653.000000,148.000000,653.000000,653.000000,148.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,18.000000,90.000000,90.000000,1.000000,2.000000,4.000000,654.000000,654.000000,149.000000,654.000000,654.000000,149.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,19.000000,90.000000,180.000000,1.000000,1.000000,1.000000,655.000000,655.000000,150.000000,655.000000,655.000000,150.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,19.000000,90.000000,180.000000,1.000000,1.000000,2.000000,656.000000,656.000000,151.000000,656.000000,656.000000,151.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,19.000000,90.000000,180.000000,1.000000,1.000000,3.000000,657.000000,657.000000,152.000000,657.000000,657.000000,152.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,19.000000,90.000000,180.000000,1.000000,1.000000,4.000000,658.000000,658.000000,153.000000,658.000000,658.000000,153.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,19.000000,90.000000,180.000000,1.000000,2.000000,1.000000,659.000000,659.000000,154.000000,659.000000,659.000000,154.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,19.000000,90.000000,180.000000,1.000000,2.000000,2.000000,660.000000,660.000000,155.000000,660.000000,660.000000,155.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,19.000000,90.000000,180.000000,1.000000,2.000000,3.000000,661.000000,661.000000,156.000000,661.000000,661.000000,156.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,19.000000,90.000000,180.000000,1.000000,2.000000,4.000000,662.000000,662.000000,157.000000,662.000000,662.000000,157.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,20.000000,90.000000,270.000000,1.000000,1.000000,1.000000,663.000000,663.000000,158.000000,663.000000,663.000000,158.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,20.000000,90.000000,270.000000,1.000000,1.000000,2.000000,665.000000,665.000000,159.000000,665.000000,665.000000,159.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,20.000000,90.000000,270.000000,1.000000,1.000000,3.000000,666.000000,666.000000,160.000000,666.000000,666.000000,160.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,20.000000,90.000000,270.000000,1.000000,1.000000,4.000000,667.000000,667.000000,161.000000,667.000000,667.000000,161.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,20.000000,90.000000,270.000000,1.000000,2.000000,1.000000,668.000000,668.000000,162.000000,668.000000,668.000000,162.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,20.000000,90.000000,270.000000,1.000000,2.000000,2.000000,669.000000,669.000000,163.000000,669.000000,669.000000,163.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,20.000000,90.000000,270.000000,1.000000,2.000000,3.000000,670.000000,670.000000,164.000000,670.000000,670.000000,164.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,20.000000,90.000000,270.000000,1.000000,2.000000,4.000000,671.000000,671.000000,165.000000,671.000000,671.000000,165.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,21.000000,90.000000,0.000000,1.000000,1.000000,1.000000,672.000000,672.000000,166.000000,672.000000,672.000000,166.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,21.000000,90.000000,0.000000,1.000000,1.000000,2.000000,673.000000,673.000000,167.000000,673.000000,673.000000,167.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,21.000000,90.000000,0.000000,1.000000,1.000000,3.000000,674.000000,674.000000,168.000000,674.000000,674.000000,168.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,21.000000,90.000000,0.000000,1.000000,1.000000,4.000000,675.000000,675.000000,169.000000,675.000000,675.000000,169.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,21.000000,90.000000,0.000000,1.000000,2.000000,1.000000,676.000000,676.000000,170.000000,676.000000,676.000000,170.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,21.000000,90.000000,0.000000,1.000000,2.000000,2.000000,677.000000,677.000000,171.000000,677.000000,677.000000,171.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,21.000000,90.000000,0.000000,1.000000,2.000000,3.000000,678.000000,678.000000,172.000000,678.000000,678.000000,172.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,21.000000,90.000000,0.000000,1.000000,2.000000,4.000000,679.000000,679.000000,173.000000,679.000000,679.000000,173.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,22.000000,-90.000000,0.000000,1.000000,1.000000,1.000000,680.000000,680.000000,174.000000,680.000000,680.000000,174.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,22.000000,-90.000000,0.000000,1.000000,1.000000,2.000000,681.000000,681.000000,175.000000,681.000000,681.000000,175.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,22.000000,-90.000000,0.000000,1.000000,1.000000,3.000000,683.000000,683.000000,176.000000,683.000000,683.000000,176.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,22.000000,-90.000000,0.000000,1.000000,1.000000,4.000000,684.000000,684.000000,177.000000,684.000000,684.000000,177.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,22.000000,-90.000000,0.000000,1.000000,2.000000,1.000000,685.000000,685.000000,178.000000,685.000000,685.000000,178.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,22.000000,-90.000000,0.000000,1.000000,2.000000,2.000000,687.000000,687.000000,179.000000,687.000000,687.000000,179.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,22.000000,-90.000000,0.000000,1.000000,2.000000,3.000000,689.000000,689.000000,180.000000,690.000000,690.000000,180.000000,1.000000,1.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,22.000000,-90.000000,0.000000,1.000000,2.000000,4.000000,691.000000,691.000000,181.000000,691.000000,691.000000,181.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082601.000000,31.000000,2.000000,23.000000,-90.000000,90.000000,1.000000,1.000000,1.000000,692.000000,692.000000,182.000000,696.000000,696.000000,182.000000,4.000000,4.000000,0.000000,0.000000,4.000000,1.000000,0.000000,0.000000
