schema_version,campaign_id,stage_mode,attempt_id,sample_seq,block_id,anchor_seq,is_closure,contact_count,u_method_code,abs_b_deg,abs_c_deg,live_tool_number,expected_tool_length_mm,probe_calibration_offset_mm,probe_diameter_mm,effective_contact_radius_mm,center_abs_x_mm,center_abs_y_mm,center_abs_z_mm,u_center_correction_mm,v_center_correction_mm,center_correction_norm_mm,v_corrected_diameter_mm,pass_center_delta_mm,w_contact_radial_residual_mm,u_contact_radial_residual_mm,v_minus_contact_radial_residual_mm,v_plus_contact_radial_residual_mm,w_travel_mm,u_travel_mm,v_minus_travel_mm,v_plus_travel_mm
1.0,2026082404.000000,27.000000,3.000000,1.000000,100.000000,1.000000,0.000000,4.0,1.000000,0.000065,0.000062,4.000000,229.407000,0.154742,6.000000,17.845258,1025.052501,844.094000,-302.472279,-0.011004,0.002499,0.011284,30.099663,0.018349,0.000004,0.000000,0.049835,0.049835,4.985168,3.988996,3.952667,3.947670
1.0,2026082404.000000,27.000000,3.000000,2.000000,100.000000,2.000000,0.000000,4.0,1.000000,0.000000,45.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.116202,844.071678,-302.470946,0.002745,0.000000,0.002745,30.104955,0.002886,0.000000,0.000000,0.052478,0.052478,4.999334,4.002745,3.947523,3.947522
1.0,2026082404.000000,27.000000,3.000000,3.000000,100.000000,3.000000,0.000000,4.0,1.000000,0.000000,90.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.162430,844.052349,-302.467947,-0.000444,0.006663,0.006678,30.148000,0.006665,0.000001,0.000001,0.074000,0.074000,5.000167,3.999556,3.932663,3.919337
1.0,2026082404.000000,27.000000,3.000000,4.000000,100.000000,4.000000,0.000000,4.0,1.000000,0.000000,135.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.191868,844.068290,-302.464947,0.000919,0.004165,0.004265,30.138284,0.004366,0.000000,0.000000,0.069142,0.069142,4.999334,4.000919,3.935023,3.926693
1.0,2026082404.000000,27.000000,3.000000,5.000000,100.000000,5.000000,0.000000,4.0,1.000000,0.000000,180.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.260328,844.099984,-302.465281,0.000549,0.008747,0.008764,30.140493,0.008834,0.000002,0.000002,0.070246,0.070246,5.001000,4.000549,3.938500,3.921007
1.0,2026082404.000000,27.000000,3.000000,6.000000,100.000000,6.000000,0.000000,4.0,1.000000,0.000000,225.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.222585,844.157116,-302.461448,0.001752,0.002917,0.003403,30.222455,0.003578,0.000000,0.000000,0.111227,0.111227,5.001000,4.001752,3.891690,3.885856
1.0,2026082404.000000,27.000000,3.000000,7.000000,100.000000,7.000000,0.000000,4.0,1.000000,0.000000,270.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.168893,844.152261,-302.460949,0.001417,-0.005813,0.005984,30.304667,0.005864,0.000001,0.000000,0.152334,0.152334,5.001001,4.001417,3.841853,3.853480
1.0,2026082404.000000,27.000000,3.000000,8.000000,100.000000,8.000000,0.000000,4.0,1.000000,0.000000,315.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.097247,844.175584,-302.465445,0.001752,-0.000837,0.001942,30.219955,0.002109,0.000000,0.000000,0.109977,0.109977,5.001830,4.001752,3.889186,3.890859
1.0,2026082404.000000,27.000000,3.000000,9.000000,100.000000,9.000000,1.000000,4.0,1.000000,0.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.051984,844.114372,-302.471612,0.000229,-0.007916,0.007920,30.125500,0.007950,0.000002,0.000002,0.062750,0.062750,4.999333,4.000229,3.929334,3.945166
1.0,2026082404.000000,27.000000,3.000000,45.000000,-15.000000,1.000000,0.000000,4.0,2.000000,-15.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.241544,844.107534,-302.452385,0.006467,-0.006709,0.009319,30.114667,0.010036,0.000002,0.000001,0.057335,0.057336,5.001078,3.993533,3.935957,3.949375
1.0,2026082404.000000,27.000000,3.000000,46.000000,-15.000000,2.000000,0.000000,4.0,2.000000,-15.000000,45.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.214793,844.187949,-302.460012,0.008517,0.006523,0.010728,30.216416,0.010066,0.000003,0.000000,0.108211,0.108209,4.999448,3.991483,3.898315,3.885269
1.0,2026082404.000000,27.000000,3.000000,47.000000,-15.000000,3.000000,0.000000,4.0,2.000000,-15.000000,90.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.183205,844.176926,-302.468558,0.001312,0.007041,0.007162,30.132165,0.006689,0.000001,0.000002,0.066083,0.066083,5.000204,3.998688,3.940958,3.926876
1.0,2026082404.000000,27.000000,3.000000,48.000000,-15.000000,4.000000,0.000000,4.0,2.000000,-15.000000,180.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.121739,844.116892,-302.474159,0.007145,-0.005042,0.008745,30.112593,0.007264,0.000002,0.000000,0.056297,0.056297,5.000281,3.992855,3.938661,3.948746
1.0,2026082404.000000,27.000000,3.000000,49.000000,-15.000000,5.000000,0.000000,4.0,2.000000,-15.000000,225.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.081086,844.068816,-302.463022,0.002478,-0.000875,0.002628,30.081624,0.001313,0.000000,0.000000,0.040812,0.040812,5.000241,3.997522,3.958313,3.960064
1.0,2026082404.000000,27.000000,3.000000,50.000000,-15.000000,6.000000,0.000000,4.0,2.000000,-15.000000,270.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.163144,844.046717,-302.456009,-0.004622,-0.004267,0.006291,30.271943,0.008105,0.000001,0.000000,0.135973,0.135972,5.000080,4.004622,3.859761,3.868296
1.0,2026082404.000000,27.000000,3.000000,51.000000,-15.000000,7.000000,1.000000,4.0,2.000000,-15.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.258976,844.109046,-302.443779,-0.006711,0.000791,0.006758,30.093000,0.005977,0.000001,0.000000,0.046502,0.046502,5.001078,4.006711,3.954291,3.952709
1.0,2026082404.000000,27.000000,3.000000,52.000000,30.000000,1.000000,0.000000,4.0,1.000000,30.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.205750,844.132315,-302.478556,-0.001970,0.000500,0.002033,30.128836,0.001809,0.000000,0.000000,0.064418,0.064418,5.001322,3.998030,3.936082,3.935082
1.0,2026082404.000000,27.000000,3.000000,53.000000,30.000000,2.000000,0.000000,4.0,1.000000,30.000000,90.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.177146,844.078111,-302.443850,0.004696,0.004468,0.006482,30.153437,0.006533,0.000001,0.000000,0.076720,0.076719,5.000563,4.004696,3.927750,3.918813
1.0,2026082404.000000,27.000000,3.000000,54.000000,30.000000,3.000000,0.000000,4.0,1.000000,30.000000,180.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.256838,844.104142,-302.433104,-0.000579,0.004052,0.004093,30.146638,0.006846,0.000000,0.000000,0.073319,0.073319,4.998147,3.999421,3.930733,3.922629
1.0,2026082404.000000,27.000000,3.000000,55.000000,30.000000,4.000000,0.000000,4.0,1.000000,30.000000,270.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.233454,844.204716,-302.448147,-0.001005,0.016522,0.016552,30.300459,0.006009,0.000008,0.000018,0.150229,0.150229,4.998102,3.998995,3.866292,3.833249
1.0,2026082404.000000,27.000000,3.000000,56.000000,30.000000,5.000000,1.000000,4.0,1.000000,30.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.211540,844.130881,-302.481845,-0.000304,0.001332,0.001366,30.135500,0.002693,0.000000,0.000000,0.067750,0.067750,5.001318,3.999696,3.933582,3.930918
1.0,2026082404.000000,27.000000,3.000000,57.000000,-30.000000,1.000000,0.000000,4.0,2.000000,-30.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.222989,844.130551,-302.458055,-0.002901,-0.007999,0.008509,30.095500,0.008178,0.000002,0.000002,0.047750,0.047750,4.999647,4.002901,3.944251,3.960249
