schema_version,campaign_id,stage_mode,attempt_id,next_global_seq,abs_b_deg,abs_c_deg,acquisition_try,pass_id,contact_id,prior_ready_raw_count,prior_ready_mux_count,prior_ready_gated_count,current_pre_raw_count,current_pre_mux_count,current_pre_gated_count,gap_raw_delta,gap_mux_delta,gap_gated_delta,prior_contact_extra_delta,combined_extra_delta,burst_flag,consistency_fault,initial_baseline
1.0,2026082701.000000,40.000000,6.000000,12.000000,5.000000,90.000000,1.000000,2.000000,1.000000,1054.000000,1054.000000,525.000000,1054.000000,1054.000000,525.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,12.000000,5.000000,90.000000,1.000000,2.000000,2.000000,1055.000000,1055.000000,526.000000,1055.000000,1055.000000,526.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,12.000000,5.000000,90.000000,1.000000,2.000000,3.000000,1056.000000,1056.000000,527.000000,1056.000000,1056.000000,527.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,12.000000,5.000000,90.000000,1.000000,2.000000,4.000000,1057.000000,1057.000000,528.000000,1057.000000,1057.000000,528.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,13.000000,5.000000,180.000000,1.000000,1.000000,1.000000,1058.000000,1058.000000,529.000000,1058.000000,1058.000000,529.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,13.000000,5.000000,180.000000,1.000000,1.000000,2.000000,1060.000000,1060.000000,530.000000,1060.000000,1060.000000,530.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,13.000000,5.000000,180.000000,1.000000,1.000000,3.000000,1061.000000,1061.000000,531.000000,1061.000000,1061.000000,531.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,13.000000,5.000000,180.000000,1.000000,1.000000,4.000000,1062.000000,1062.000000,532.000000,1062.000000,1062.000000,532.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,13.000000,5.000000,180.000000,1.000000,2.000000,1.000000,1063.000000,1063.000000,533.000000,1063.000000,1063.000000,533.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,13.000000,5.000000,180.000000,1.000000,2.000000,2.000000,1064.000000,1064.000000,534.000000,1064.000000,1064.000000,534.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,13.000000,5.000000,180.000000,1.000000,2.000000,3.000000,1065.000000,1065.000000,535.000000,1065.000000,1065.000000,535.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
