abs_b_deg,abs_c_deg,pass_num,accepted,point_id,touch_abs_x_mm,touch_abs_y_mm,touch_abs_z_mm
-60.000000,0.000000,2.000000,1.000000,2.000000,459.824469,323.619866,-874.267013
-60.000000,0.000000,2.000000,1.000000,3.000000,477.781538,323.619866,-843.164458
-60.000000,0.000000,2.000000,1.000000,4.000000,468.805389,305.647066,-858.711612
-60.000000,0.000000,2.000000,1.000000,5.000000,468.805389,341.595166,-858.711612
90.000000,0.000000,1.000000,0.000000,1.000000,486.689497,323.620491,-858.713674
90.000000,0.000000,1.000000,0.000000,2.000000,468.824030,323.620491,-840.955873
90.000000,0.000000,1.000000,0.000000,3.000000,468.824030,323.620491,-876.873141
90.000000,0.000000,1.000000,0.000000,4.000000,468.824030,305.487691,-858.713674
90.000000,0.000000,1.000000,0.000000,5.000000,468.824030,341.437458,-858.713674
90.000000,0.000000,2.000000,1.000000,1.000000,486.694330,323.462574,-858.914507
90.000000,0.000000,2.000000,1.000000,2.000000,468.828863,323.462574,-840.960040
90.000000,0.000000,2.000000,1.000000,3.000000,468.828863,323.462574,-876.877307
90.000000,0.000000,2.000000,1.000000,4.000000,468.828863,305.485607,-858.914507
90.000000,0.000000,2.000000,1.000000,5.000000,468.828863,341.437875,-858.914507
-90.000000,0.000000,1.000000,0.000000,1.000000,450.851896,323.462158,-858.916590
-90.000000,0.000000,1.000000,0.000000,2.000000,468.717363,323.462158,-876.287724
-90.000000,0.000000,1.000000,0.000000,3.000000,468.717363,323.462158,-839.479623
-90.000000,0.000000,1.000000,0.000000,4.000000,468.717363,305.578524,-858.916590
-90.000000,0.000000,1.000000,0.000000,5.000000,468.717363,341.514125,-858.916590
-90.000000,0.000000,1.000000,0.000000,1.000000,450.859449,323.669451,-858.972978
-90.000000,0.000000,1.000000,0.000000,2.000000,468.724916,323.669451,-876.282445
-90.000000,0.000000,1.000000,0.000000,3.000000,468.724916,323.669451,-840.375178
-90.000000,0.000000,1.000000,0.000000,4.000000,468.724916,305.585817,-858.972978
-90.000000,0.000000,1.000000,0.000000,5.000000,468.724916,341.512251,-858.972978
-90.000000,0.000000,2.000000,1.000000,1.000000,450.838782,323.549034,-858.328811
-90.000000,0.000000,2.000000,1.000000,2.000000,468.704249,323.549034,-876.293278
-90.000000,0.000000,2.000000,1.000000,3.000000,468.704249,323.549034,-840.380178
-90.000000,0.000000,2.000000,1.000000,4.000000,468.704249,305.576234,-858.328811
-90.000000,0.000000,2.000000,1.000000,5.000000,468.704249,341.525168,-858.328811
0.000000,0.000000,1.000000,0.000000,1.000000,468.704249,323.549868,-841.104136
0.000000,0.000000,1.000000,0.000000,2.000000,450.941449,323.549868,-858.969603
0.000000,0.000000,1.000000,0.000000,3.000000,486.837050,323.549868,-858.969603
0.000000,0.000000,1.000000,0.000000,4.000000,468.704249,305.687901,-858.969603
0.000000,0.000000,1.000000,0.000000,5.000000,468.704249,341.634335,-858.969603
0.000000,0.000000,2.000000,1.000000,1.000000,468.889250,323.661118,-841.107636
0.000000,0.000000,2.000000,1.000000,2.000000,450.939782,323.661118,-858.973103
0.000000,0.000000,2.000000,1.000000,3.000000,486.837050,323.661118,-858.973103
0.000000,0.000000,2.000000,1.000000,4.000000,468.889249,305.686651,-858.973103
0.000000,0.000000,2.000000,1.000000,5.000000,468.889249,341.637251,-858.973103
0.000000,0.000000,1.000000,0.000000,1.000000,468.776624,323.677576,-841.109011
0.000000,0.000000,1.000000,0.000000,2.000000,450.927990,323.677576,-858.974478
0.000000,0.000000,1.000000,0.000000,3.000000,486.820258,323.677576,-858.974478
0.000000,0.000000,1.000000,0.000000,4.000000,468.776624,305.692276,-858.974478
0.000000,0.000000,1.000000,0.000000,5.000000,468.776624,341.639543,-858.974478
0.000000,0.000000,2.000000,1.000000,1.000000,468.874124,323.665909,-841.101678
0.000000,0.000000,2.000000,1.000000,2.000000,450.929657,323.665909,-858.967145
0.000000,0.000000,2.000000,1.000000,3.000000,486.826091,323.665909,-858.967145
0.000000,0.000000,2.000000,1.000000,4.000000,468.874124,305.683109,-858.967145
0.000000,0.000000,2.000000,1.000000,5.000000,468.874124,341.638710,-858.967145
30.000000,0.000000,1.000000,0.000000,1.000000,477.800734,323.663357,-843.510349
30.000000,0.000000,1.000000,0.000000,2.000000,453.332618,323.663358,-850.012937
30.000000,0.000000,1.000000,0.000000,3.000000,484.422336,323.663357,-867.962598
30.000000,0.000000,1.000000,0.000000,4.000000,468.866936,305.675558,-858.981680
30.000000,0.000000,1.000000,0.000000,5.000000,468.866936,341.625325,-858.981680
0.000000,0.000000,1.000000,0.000000,1.000000,468.776624,323.677576,-841.104011
0.000000,0.000000,1.000000,0.000000,2.000000,450.925490,323.677576,-858.969478
0.000000,0.000000,1.000000,0.000000,3.000000,486.817758,323.677576,-858.969478
0.000000,0.000000,1.000000,0.000000,4.000000,468.776624,305.697276,-858.969478
0.000000,0.000000,1.000000,0.000000,5.000000,468.776624,341.648710,-858.969478
0.000000,0.000000,2.000000,1.000000,1.000000,468.871624,323.672993,-841.101678
0.000000,0.000000,2.000000,1.000000,2.000000,450.928823,323.672993,-858.967145
0.000000,0.000000,2.000000,1.000000,3.000000,486.820258,323.672993,-858.967145
0.000000,0.000000,2.000000,1.000000,4.000000,468.871624,305.697692,-858.967145
0.000000,0.000000,2.000000,1.000000,5.000000,468.871624,341.648293,-858.967145
30.000000,0.000000,1.000000,0.000000,1.000000,477.797831,323.672992,-843.510346
30.000000,0.000000,1.000000,0.000000,2.000000,453.334767,323.672993,-850.015851
30.000000,0.000000,1.000000,0.000000,3.000000,484.416547,323.672992,-867.960929
30.000000,0.000000,1.000000,0.000000,4.000000,468.865630,305.658525,-858.982603
30.000000,0.000000,1.000000,0.000000,5.000000,468.864033,341.609127,-858.981677
30.000000,0.000000,2.000000,1.000000,1.000000,477.805765,323.633825,-843.522220
30.000000,0.000000,2.000000,1.000000,2.000000,453.331307,323.633825,-850.021152
30.000000,0.000000,2.000000,1.000000,3.000000,484.413655,323.633825,-867.966553
30.000000,0.000000,2.000000,1.000000,4.000000,468.871966,305.657692,-858.993551
30.000000,0.000000,2.000000,1.000000,5.000000,468.871966,341.608293,-858.993551
-30.000000,0.000000,1.000000,0.000000,1.000000,459.932466,323.633408,-843.507125
-30.000000,0.000000,1.000000,0.000000,2.000000,453.324010,323.633408,-867.951787
-30.000000,0.000000,1.000000,0.000000,3.000000,484.456876,323.633408,-849.977219
-30.000000,0.000000,1.000000,0.000000,4.000000,468.866267,305.682274,-858.978461
-30.000000,0.000000,1.000000,0.000000,5.000000,468.864665,341.628709,-858.979379
-30.000000,0.000000,2.000000,1.000000,1.000000,459.956933,323.655491,-843.488748
-30.000000,0.000000,2.000000,1.000000,2.000000,453.316566,323.655491,-867.951828
-30.000000,0.000000,2.000000,1.000000,3.000000,484.450875,323.655491,-849.976427
-30.000000,0.000000,2.000000,1.000000,4.000000,468.889133,305.678524,-858.961003
-30.000000,0.000000,2.000000,1.000000,5.000000,468.889133,341.626625,-858.961003
60.000000,0.000000,1.000000,0.000000,1.000000,484.351156,323.654033,-850.033289
60.000000,0.000000,1.000000,0.000000,2.000000,459.922745,323.654032,-843.452980
60.000000,0.000000,1.000000,0.000000,3.000000,477.856394,323.654033,-874.514962
60.000000,0.000000,1.000000,0.000000,4.000000,468.879820,305.612899,-858.967090
60.000000,0.000000,1.000000,0.000000,5.000000,468.878901,341.566834,-858.965489
60.000000,0.000000,2.000000,1.000000,1.000000,484.365125,323.589866,-850.048444
60.000000,0.000000,2.000000,1.000000,2.000000,459.924128,323.589867,-843.446326
60.000000,0.000000,2.000000,1.000000,3.000000,477.860865,323.589866,-874.513676
60.000000,0.000000,2.000000,1.000000,4.000000,468.892870,305.613733,-858.980644
60.000000,0.000000,2.000000,1.000000,5.000000,468.893789,341.566833,-858.982245
-60.000000,0.000000,1.000000,0.000000,1.000000,453.429630,323.590074,-850.052282
-60.000000,0.000000,1.000000,0.000000,2.000000,459.918144,323.590074,-874.544783
-60.000000,0.000000,1.000000,0.000000,3.000000,477.866786,323.590075,-843.456812
-60.000000,0.000000,1.000000,0.000000,4.000000,468.901887,305.609774,-858.984485
-60.000000,0.000000,1.000000,0.000000,5.000000,468.900960,341.556208,-858.986078
-60.000000,0.000000,2.000000,1.000000,1.000000,453.416708,323.582991,-850.067285
-60.000000,0.000000,2.000000,1.000000,2.000000,459.912306,323.582991,-874.547517
-60.000000,0.000000,2.000000,1.000000,3.000000,477.871875,323.582991,-843.440632
-60.000000,0.000000,2.000000,1.000000,4.000000,468.888966,305.594358,-858.999487
-60.000000,0.000000,2.000000,1.000000,5.000000,468.888039,341.554959,-859.001080
90.000000,0.000000,1.000000,0.000000,1.000000,486.813960,323.578773,-858.997144
90.000000,0.000000,1.000000,0.000000,2.000000,468.948493,323.578773,-841.001843
90.000000,0.000000,1.000000,0.000000,3.000000,468.948493,323.578773,-876.919111
90.000000,0.000000,1.000000,0.000000,4.000000,468.948493,305.595972,-858.997144
90.000000,0.000000,1.000000,0.000000,5.000000,468.948493,341.548240,-858.997144
90.000000,0.000000,2.000000,1.000000,1.000000,486.811293,323.572106,-858.960477
90.000000,0.000000,2.000000,1.000000,2.000000,468.945826,323.572106,-841.006010
90.000000,0.000000,2.000000,1.000000,3.000000,468.945826,323.572106,-876.923277
90.000000,0.000000,2.000000,1.000000,4.000000,468.945826,305.595139,-858.960477
90.000000,0.000000,2.000000,1.000000,5.000000,468.945826,341.548240,-858.960477
-90.000000,0.000000,1.000000,0.000000,1.000000,450.948859,323.571898,-858.962560
-90.000000,0.000000,1.000000,0.000000,2.000000,468.814326,323.571898,-876.969527
-90.000000,0.000000,1.000000,0.000000,3.000000,468.814326,323.571898,-841.067260
-90.000000,0.000000,1.000000,0.000000,4.000000,468.814326,305.529931,-858.962560
-90.000000,0.000000,1.000000,0.000000,5.000000,468.814326,341.477198,-858.962560
-90.000000,0.000000,2.000000,1.000000,1.000000,450.948192,323.503565,-859.018394
-90.000000,0.000000,2.000000,1.000000,2.000000,468.813659,323.503565,-876.964527
-90.000000,0.000000,2.000000,1.000000,3.000000,468.813659,323.503565,-841.067260
-90.000000,0.000000,2.000000,1.000000,4.000000,468.813659,305.530764,-859.018394
-90.000000,0.000000,2.000000,1.000000,5.000000,468.813659,341.478032,-859.018394
0.000000,0.000000,1.000000,0.000000,1.000000,468.813659,323.503981,-841.106010
0.000000,0.000000,1.000000,0.000000,2.000000,450.947526,323.503981,-858.971477
0.000000,0.000000,1.000000,0.000000,3.000000,486.837293,323.503981,-858.971477
0.000000,0.000000,1.000000,0.000000,4.000000,468.813659,305.701181,-858.971477
0.000000,0.000000,1.000000,0.000000,5.000000,468.813659,341.648448,-858.971477
0.000000,0.000000,2.000000,1.000000,1.000000,468.892409,323.674815,-841.104510
0.000000,0.000000,2.000000,1.000000,2.000000,450.945442,323.674815,-858.969977
0.000000,0.000000,2.000000,1.000000,3.000000,486.834377,323.674815,-858.969977
0.000000,0.000000,2.000000,1.000000,4.000000,468.892409,305.698681,-858.969977
0.000000,0.000000,2.000000,1.000000,5.000000,468.892409,341.649282,-858.969977
0.000000,180.000000,1.000000,0.000000,1.000000,468.892250,323.674818,-841.072177
0.000000,180.000000,1.000000,0.000000,2.000000,486.818223,323.674822,-858.937644
0.000000,180.000000,1.000000,0.000000,3.000000,450.919609,323.674815,-858.937644
0.000000,180.000000,1.000000,0.000000,4.000000,468.892410,341.646782,-858.937644
0.000000,180.000000,1.000000,0.000000,5.000000,468.892090,305.698688,-858.937644
0.000000,180.000000,2.000000,1.000000,1.000000,468.869076,323.672731,-841.070677
0.000000,180.000000,2.000000,1.000000,2.000000,486.815050,323.672735,-858.936144
