abs_b_deg,abs_c_deg,pass_num,accepted,point_id,touch_abs_x_mm,touch_abs_y_mm,touch_abs_z_mm
0.000000,90.000000,2.000000,1.000000,2.000000,468.848045,305.615947,-858.951623
0.000000,90.000000,2.000000,1.000000,3.000000,468.848045,341.544047,-858.951623
0.000000,90.000000,2.000000,1.000000,4.000000,486.832512,323.585414,-858.951623
0.000000,90.000000,2.000000,1.000000,5.000000,450.861078,323.585414,-858.951623
90.000000,90.000000,1.000000,0.000000,1.000000,468.847420,341.246339,-858.951623
90.000000,90.000000,1.000000,0.000000,2.000000,468.847420,323.380872,-841.005490
90.000000,90.000000,1.000000,0.000000,3.000000,468.847420,323.380872,-876.922757
90.000000,90.000000,1.000000,0.000000,4.000000,486.735221,323.380872,-858.951623
90.000000,90.000000,1.000000,0.000000,5.000000,450.760453,323.380872,-858.951623
90.000000,90.000000,2.000000,1.000000,1.000000,468.747837,341.253672,-858.964123
90.000000,90.000000,2.000000,1.000000,2.000000,468.747837,323.388205,-841.012156
90.000000,90.000000,2.000000,1.000000,3.000000,468.747837,323.388205,-876.926924
90.000000,90.000000,2.000000,1.000000,4.000000,486.734804,323.388205,-858.964123
90.000000,90.000000,2.000000,1.000000,5.000000,450.760869,323.388205,-858.964123
0.000000,90.000000,1.000000,0.000000,1.000000,468.747837,323.388205,-841.091531
0.000000,90.000000,1.000000,0.000000,2.000000,468.747837,305.614571,-858.956998
0.000000,90.000000,1.000000,0.000000,3.000000,468.747837,341.537672,-858.956998
0.000000,90.000000,1.000000,0.000000,4.000000,486.842304,323.388205,-858.956998
0.000000,90.000000,1.000000,0.000000,5.000000,450.871703,323.388205,-858.956998
0.000000,90.000000,2.000000,1.000000,1.000000,468.857003,323.576122,-841.094198
0.000000,90.000000,2.000000,1.000000,2.000000,468.857003,305.607488,-858.959665
0.000000,90.000000,2.000000,1.000000,3.000000,468.857003,341.537256,-858.959665
0.000000,90.000000,2.000000,1.000000,4.000000,486.844804,323.576122,-858.959665
0.000000,90.000000,2.000000,1.000000,5.000000,450.874203,323.576122,-858.959665
-90.000000,90.000000,1.000000,0.000000,1.000000,468.858253,306.214780,-858.959665
-90.000000,90.000000,1.000000,0.000000,2.000000,468.858253,324.080247,-876.100799
-90.000000,90.000000,1.000000,0.000000,3.000000,468.858253,324.080247,-840.193531
-90.000000,90.000000,1.000000,0.000000,4.000000,486.806887,324.080247,-858.959665
-90.000000,90.000000,1.000000,0.000000,5.000000,450.875453,324.080247,-858.959665
-90.000000,90.000000,2.000000,1.000000,1.000000,468.841170,306.194113,-858.147165
-90.000000,90.000000,2.000000,1.000000,2.000000,468.841170,324.059580,-876.102465
-90.000000,90.000000,2.000000,1.000000,3.000000,468.841170,324.059580,-840.196031
-90.000000,90.000000,2.000000,1.000000,4.000000,486.830637,324.059580,-858.147165
-90.000000,90.000000,2.000000,1.000000,5.000000,450.856703,324.059580,-858.147165
0.000000,90.000000,1.000000,0.000000,1.000000,468.842420,324.059580,-841.094573
0.000000,90.000000,1.000000,0.000000,2.000000,468.842420,305.592613,-858.960040
0.000000,90.000000,1.000000,0.000000,3.000000,468.842420,341.516547,-858.960040
0.000000,90.000000,1.000000,0.000000,4.000000,486.829387,324.059580,-858.960040
0.000000,90.000000,1.000000,0.000000,5.000000,450.869619,324.059580,-858.960040
0.000000,90.000000,2.000000,1.000000,1.000000,468.849503,323.554580,-841.091406
0.000000,90.000000,2.000000,1.000000,2.000000,468.849503,305.585113,-858.956873
0.000000,90.000000,2.000000,1.000000,3.000000,468.849503,341.514880,-858.956873
0.000000,90.000000,2.000000,1.000000,4.000000,486.834804,323.554580,-858.956873
0.000000,90.000000,2.000000,1.000000,5.000000,450.863369,323.554580,-858.956873
0.000000,180.000000,1.000000,0.000000,1.000000,468.849135,323.552293,-841.079906
