abs_b_deg,abs_c_deg,pass_num,accepted,point_id,touch_abs_x_mm,touch_abs_y_mm,touch_abs_z_mm
10.000000,180.000000,2.000000,1.000000,2.000000,375.521270,317.988054,-856.604845
10.000000,180.000000,2.000000,1.000000,3.000000,340.034020,317.988054,-862.862204
10.000000,180.000000,2.000000,1.000000,4.000000,357.786444,335.956687,-859.731969
10.000000,180.000000,2.000000,1.000000,5.000000,357.784621,300.016087,-859.732295
10.000000,270.000000,1.000000,0.000000,1.000000,357.783216,314.889830,-842.152638
10.000000,270.000000,1.000000,0.000000,2.000000,357.783541,335.761570,-856.613487
10.000000,270.000000,1.000000,0.000000,3.000000,357.785168,300.376884,-862.852903
10.000000,270.000000,1.000000,0.000000,4.000000,339.676392,317.992414,-859.746725
10.000000,270.000000,1.000000,0.000000,5.000000,375.616564,317.990973,-859.746725
10.000000,270.000000,2.000000,1.000000,1.000000,357.644525,314.965920,-842.140103
10.000000,270.000000,2.000000,1.000000,2.000000,357.646478,335.760497,-856.614699
10.000000,270.000000,2.000000,1.000000,3.000000,357.644851,300.376672,-862.853681
10.000000,270.000000,2.000000,1.000000,4.000000,339.676947,318.066903,-859.734190
10.000000,270.000000,2.000000,1.000000,5.000000,375.618302,318.070327,-859.733864
-10.000000,0.000000,1.000000,0.000000,1.000000,354.553432,318.068599,-842.192815
-10.000000,0.000000,1.000000,0.000000,2.000000,340.180681,318.068599,-862.868189
-10.000000,0.000000,1.000000,0.000000,3.000000,375.668751,318.068599,-856.610684
-10.000000,0.000000,1.000000,0.000000,4.000000,357.657359,300.050799,-859.786583
-10.000000,0.000000,1.000000,0.000000,5.000000,357.655535,335.976400,-859.786900
-10.000000,0.000000,2.000000,1.000000,1.000000,354.821519,318.013599,-842.141517
-10.000000,0.000000,2.000000,1.000000,2.000000,340.182869,318.013599,-862.863776
-10.000000,0.000000,2.000000,1.000000,3.000000,375.670120,318.013599,-856.606416
-10.000000,0.000000,2.000000,1.000000,4.000000,357.923622,300.051632,-859.735602
-10.000000,0.000000,2.000000,1.000000,5.000000,357.925446,335.979733,-859.735285
-10.000000,90.000000,1.000000,0.000000,1.000000,357.925197,314.913775,-842.149660
-10.000000,90.000000,1.000000,0.000000,2.000000,357.925197,300.509838,-862.830533
-10.000000,90.000000,1.000000,0.000000,3.000000,357.925514,335.894343,-856.591261
-10.000000,90.000000,1.000000,0.000000,4.000000,375.642997,318.017702,-859.743428
-10.000000,90.000000,1.000000,0.000000,5.000000,339.752396,318.015878,-859.743745
-10.000000,90.000000,2.000000,1.000000,1.000000,357.697697,315.099330,-842.115453
-10.000000,90.000000,2.000000,1.000000,2.000000,357.697697,300.509100,-862.829174
