abs_b_deg,abs_c_deg,pass_num,accepted,probe_tool_number,calibration_offset,center_abs_x_mm,center_abs_y_mm,center_abs_z_mm,u_center_error_mm,v_center_error_mm,u_raw_span_mm,v_raw_span_mm,u_corr_diam_mm,v_corr_diam_mm
-90.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.699427,323.587295,-858.399998,0.000417,0.002647,35.913101,35.900896,30.182167,30.169962
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.781308,323.685829,-858.949331,-0.196747,0.163750,35.935441,35.898127,30.204507,30.167193
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.862549,323.780172,-858.949498,0.007580,-0.001237,35.921467,35.899768,30.190533,30.168834
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.815999,323.678409,-858.977748,0.078750,0.001667,35.899768,35.952267,30.168834,30.221333
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.855999,323.679659,-858.974582,0.001250,0.000833,35.899768,35.953934,30.168834,30.223000
0.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.849543,323.669531,-858.956415,-0.020497,0.012919,35.934927,35.971431,30.203993,30.240497
0.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.842667,323.659323,-858.959082,0.000000,0.000833,35.937268,35.973934,30.206334,30.243000
0.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.851971,323.668704,-858.943415,-0.018927,-0.018750,35.898774,35.951426,30.167840,30.220492
0.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.861739,323.678084,-858.944415,-0.001330,-0.000009,35.898581,35.947271,30.167647,30.216337
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.853205,323.677363,-858.951248,0.001923,-0.017087,35.934447,35.888093,30.203513,30.157159
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.845904,323.677282,-858.953915,-0.002243,0.002500,35.938421,35.893950,30.207487,30.163016
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.847987,323.676657,-858.974915,0.004167,-0.001250,35.890601,35.949767,30.159667,30.218833
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.851946,323.676657,-858.975082,0.003750,0.001250,35.893101,35.956434,30.162167,30.225500
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.852571,323.676866,-858.978582,0.005000,0.001667,35.895601,35.952267,30.164667,30.221333
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.855279,323.676657,-858.978748,0.000417,-0.002083,35.899768,35.948101,30.168834,30.217167
90.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.829279,323.577907,-858.942082,-0.073333,-0.197500,35.920601,35.953934,30.189667,30.223000
90.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.820779,323.479366,-858.908956,0.007083,0.000417,35.923101,35.954768,30.192167,30.223834
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.857238,323.579157,-858.978290,0.072917,0.199583,35.898101,35.949767,30.167167,30.218833
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.892029,323.678532,-858.977623,-0.003333,-0.000833,35.895601,35.950601,30.164667,30.219667
-90.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.714696,323.599574,-858.664290,0.626667,-0.157917,35.900601,35.928101,30.169667,30.197167
-90.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.711529,323.520199,-858.320331,0.061250,-0.000833,35.891434,35.955601,30.160500,30.224667
0.000000,0.000000,1.000000,0.000000,3.000000,0.134533,468.824446,323.578949,-858.978831,0.225833,0.117500,35.887268,35.953934,30.156334,30.223000
0.000000,0.000000,2.000000,1.000000,3.000000,0.134533,468.937779,323.637491,-858.981498,0.000833,-0.000417,35.888934,35.954767,30.158000,30.223833
0.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.911534,323.678732,-858.964998,0.082163,0.052500,35.932941,35.973934,30.202007,30.243000
0.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.884866,323.719397,-858.963498,-0.000833,0.000833,35.933934,35.975601,30.203000,30.244667
90.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.838616,323.487564,-859.004748,0.082500,0.092500,35.918934,35.975601,30.188000,30.244667
90.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.792991,323.489897,-859.048498,0.005000,-0.001250,35.922267,35.974768,30.191333,30.243834
0.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.841324,323.618439,-858.963665,0.257083,-0.096667,35.931434,35.972268,30.200500,30.241334
0.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.889658,323.744689,-858.963831,-0.004583,0.000000,35.919767,35.973934,30.188833,30.243000
-90.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.886308,324.185890,-858.520290,0.887083,0.003007,35.903101,35.929588,30.172167,30.198654
-90.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.879208,324.155344,-858.075915,0.001667,0.007500,35.905601,35.973934,30.174667,30.243000
0.000000,90.000000,1.000000,0.000000,3.000000,0.134533,468.885874,323.939927,-858.962748,-0.430833,-0.013333,35.928934,35.963934,30.198000,30.233000
0.000000,90.000000,2.000000,1.000000,3.000000,0.134533,468.892958,323.723260,-858.960415,-0.002500,-0.000833,35.930601,35.973935,30.199667,30.243001
0.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.852565,323.712625,-858.944748,0.081587,0.021254,35.892108,35.954767,30.161174,30.223833
0.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.810650,323.702416,-858.948248,0.002083,-0.000841,35.894127,35.955601,30.163193,30.224667
90.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.684667,323.590373,-858.952206,0.007917,0.214853,35.893101,35.949947,30.162167,30.219013
90.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.681421,323.484360,-858.958456,0.004583,-0.003750,35.896434,35.954049,30.165500,30.223115
0.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.728264,323.596033,-858.946956,-0.094087,-0.223328,35.897748,35.953930,30.166814,30.222996
0.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.776899,323.707487,-858.944622,-0.003423,0.000417,35.900781,35.954767,30.169847,30.223833
-90.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.798399,323.793112,-858.588372,0.712500,-0.171250,35.913934,35.928101,30.183000,30.197167
-90.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.806566,323.878945,-858.231914,0.000417,-0.000417,35.919767,35.954767,30.188833,30.223833
