abs_b_deg,abs_c_deg,pass_num,accepted,b_ssi_abs_position_deg,b_ssi_zeroed_position_deg,c_ssi_abs_position_deg,c_ssi_zeroed_position_deg,b_ssi_rawcounts,c_ssi_rawcounts,b_following_error_udeg,c_following_error_udeg,b_axis_fb_udeg,c_axis_fb_udeg
30.000000,180.000000,2.000000,1.000000,-152.894669,30.020531,0.860023,-180.010277,-445338.000000,-2505.000000,-114.440918,0.000000,29999885.559082,180000000.000000
30.000000,270.000000,1.000000,0.000000,-152.894669,30.020531,-89.142036,-270.012336,-445338.000000,259645.000000,-114.440918,2059.936523,29999885.559082,270002059.936523
30.000000,270.000000,2.000000,1.000000,-152.895012,30.020188,-89.142380,-270.012680,-445339.000000,259646.000000,-114.440918,2403.259277,29999885.559082,270002403.259277
-30.000000,0.000000,1.000000,0.000000,-212.894783,-29.979583,180.860023,-0.010277,-620101.000000,-526793.000000,114.440918,0.000000,-29999885.559082,0.000000
-30.000000,0.000000,2.000000,1.000000,-212.894783,-29.979583,180.860023,-0.010277,-620101.000000,-526793.000000,114.440918,0.000000,-29999885.559082,0.000000
-30.000000,90.000000,1.000000,0.000000,-212.894783,-29.979583,90.860023,-90.010277,-620101.000000,-264649.000000,114.440918,0.000000,-29999885.559082,90000000.000000
-30.000000,90.000000,2.000000,1.000000,-212.894783,-29.979583,90.860023,-90.010277,-620101.000000,-264649.000000,-228.881836,0.000000,-30000228.881836,90000000.000000
-30.000000,180.000000,1.000000,0.000000,-212.895126,-29.979926,0.858994,-180.011306,-620102.000000,-2502.000000,-228.881836,1029.968262,-30000228.881836,180001029.968262
-30.000000,180.000000,2.000000,1.000000,-212.894783,-29.979583,0.860023,-180.010277,-620101.000000,-2505.000000,114.440918,0.000000,-29999885.559082,180000000.000000
-30.000000,270.000000,1.000000,0.000000,-212.894783,-29.979583,-89.141350,-270.011650,-620101.000000,259643.000000,-228.881836,1373.291016,-30000228.881836,270001373.291016
-30.000000,270.000000,2.000000,1.000000,-212.894783,-29.979583,-89.141006,-270.011306,-620101.000000,259642.000000,114.440918,1029.968262,-29999885.559082,270001029.968262
